,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5687,6564,1,0,0,0,43,1,0,1,2,2,2,2,0,0,1,1,1,90.65,3882.3,0
5688,6712,1,0,1,1,41,1,0,2,1,1,1,1,1,1,2,1,3,20,879.8,0
5689,3819,1,0,0,0,5,1,0,1,0,2,0,0,0,0,0,1,2,74.65,383.65,0
5690,217,1,0,0,0,72,0,1,0,2,0,2,2,2,2,2,1,1,61.2,4390.25,0
5691,3959,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.95,68.2,0
5692,2755,1,0,1,1,9,1,0,0,0,2,0,2,0,0,0,0,3,54.8,452.8,0
5693,3762,1,1,1,0,72,1,2,0,0,0,2,0,2,2,2,1,1,73.45,5329,0
5694,668,0,0,1,0,33,1,0,0,0,0,0,2,0,0,1,1,3,51.45,1758.9,0
5695,1217,0,0,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,80.45,5737.6,0
5696,93,1,0,1,0,22,1,0,0,2,0,0,2,0,0,0,1,2,54.2,1152.7,1
5697,1325,0,0,1,0,70,1,2,1,0,2,2,2,2,2,1,1,2,109.5,7674.55,1
5698,439,1,0,1,1,21,1,2,1,0,2,2,0,2,2,0,0,2,104.4,2157.95,1
5699,4741,1,0,0,0,15,1,0,1,0,0,2,0,2,0,0,0,2,85.3,1219.85,0
5700,2300,1,1,1,0,29,1,2,1,0,0,0,2,0,0,0,1,2,79.3,2414.55,0
5701,4560,0,0,1,1,15,1,0,0,0,2,2,2,2,2,0,0,0,76.5,1155.6,0
5702,3725,1,1,1,1,71,1,2,1,2,2,0,0,2,2,0,1,1,105.1,7548.1,1
5703,538,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,25.4,1809.35,0
5704,96,0,0,1,0,19,1,2,1,0,0,0,0,2,0,0,1,2,86.85,1564.4,0
5705,2647,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,0
5706,3657,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,75.7,75.7,1
5707,3142,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.55,84.4,0
5708,4995,0,1,1,1,11,1,2,1,0,0,2,0,0,0,0,1,1,78.1,864.85,0
5709,3950,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.3,228.75,0
5710,4435,0,0,1,0,70,1,2,1,0,2,2,2,2,2,2,1,2,110.5,7752.05,0
5711,1265,0,1,1,0,20,1,2,1,0,0,2,0,2,0,0,0,2,90.8,1951,1
5712,5792,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,0,20.3,470.6,0
5713,5678,1,1,0,0,49,1,2,0,2,2,2,2,0,2,2,0,1,81.35,4060.9,0
5714,4298,0,0,1,1,4,1,2,1,0,2,0,0,2,2,0,1,2,97.95,384.5,1
5715,233,1,0,0,0,32,1,2,1,2,2,0,2,2,2,0,1,1,108.15,3432.9,1
5716,6255,1,0,0,1,2,1,0,0,0,0,0,0,0,2,0,1,2,55.3,108.65,0
5717,5767,1,1,1,0,69,0,1,0,2,2,0,0,2,2,2,0,1,56.55,3952.65,0
5718,6895,1,0,0,0,6,1,0,1,0,0,0,0,2,0,0,1,1,80.5,463.05,1
5719,737,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,3,19.7,494.05,0
5720,1589,0,0,0,0,32,1,2,1,0,2,2,0,2,2,1,1,1,104.05,3416.85,0
5721,4273,0,0,0,0,27,1,0,0,2,2,0,0,0,0,2,0,0,52.85,1498.65,0
5722,2151,0,1,1,0,27,1,2,1,2,0,0,2,2,2,0,1,0,104.3,2867.75,1
5723,5521,1,0,0,0,58,1,2,1,0,0,0,2,0,0,0,0,0,80.65,4807.35,0
5724,5671,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.35,71.35,1
5725,6760,0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,1,1,24.65,471.35,0
5726,1990,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,1,0,21.3,1041.8,0
5727,6107,0,0,1,1,70,1,2,1,0,2,2,2,2,2,2,1,2,110.2,7689.8,0
5728,2343,0,0,0,0,13,1,2,1,0,2,2,2,0,0,0,0,2,89.4,1132.35,1
5729,2834,0,0,1,1,36,1,0,0,2,0,0,0,0,0,0,0,1,51.05,1815,0
5730,5067,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,1,3,19.8,1311.3,0
5731,3460,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.9,199.45,0
5732,1079,1,1,0,0,19,1,0,1,2,0,0,0,0,2,0,1,2,87.3,1637.3,0
5733,3361,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1326.35,0
5734,4516,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,3,89.4,6376.55,0
5735,6480,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,20,935.9,0
5736,6145,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,0
5737,5631,1,0,1,1,18,1,0,0,2,0,2,2,2,2,0,0,2,83.25,1611.15,0
5738,3536,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6,20.6,1
5739,2930,1,1,1,0,67,1,2,1,0,2,0,2,2,2,2,0,0,102.9,6989.7,0
5740,6239,1,0,1,1,69,0,1,0,2,0,2,2,0,0,2,0,3,39.1,2779.5,0
5741,4130,1,0,0,0,19,1,2,1,0,2,0,0,2,2,0,1,2,99.95,1931.75,1
5742,3595,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,3,114.5,8331.95,0
5743,1631,0,1,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.2,735.9,0
5744,941,1,1,1,0,40,1,0,0,0,0,0,0,0,2,1,0,2,55.8,2283.3,0
5745,2488,0,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,3,24.2,1445.2,0
5746,3362,0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,1,81,818.05,1
5747,6807,1,0,1,0,32,1,2,0,2,0,0,2,2,0,1,1,1,72.8,2333.05,0
5748,3259,0,0,0,0,21,1,2,1,0,2,0,0,2,2,0,1,1,99.85,1992.55,0
5749,2328,0,1,0,0,59,1,2,1,0,0,2,0,2,2,1,1,2,99.5,5890,0
5750,1640,0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,916.75,1
5751,634,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1029.8,0
5752,5262,1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,0,26,1796.55,0
5753,5389,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,1,19.9,33.7,0
5754,982,0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,0,19.05,454.05,0
5755,4173,1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,2,96.5,1392.25,0
5756,4472,0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1049.6,0
5757,3907,0,1,1,0,28,1,2,2,1,1,1,1,1,1,0,0,3,25.7,734.6,0
5758,4107,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,20.3,475.1,0
5759,6994,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15,1
5760,3176,1,1,1,0,16,1,0,1,0,0,2,2,0,2,0,1,2,91.55,1540.05,0
5761,763,0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,39.4,1978.65,0
5762,973,1,1,1,0,30,1,2,1,2,2,2,2,2,0,0,1,0,105.7,3181.8,0
5763,6748,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.25,229.7,0
5764,484,1,1,0,0,57,1,2,1,2,0,0,2,0,2,2,0,2,93.75,5625.55,0
5765,868,0,1,1,0,68,1,2,1,2,2,0,0,0,2,1,1,1,96.55,6581.9,1
5766,806,0,0,1,0,23,1,0,0,0,0,0,2,2,0,1,0,0,60,1347.15,0
5767,1318,0,0,1,0,65,1,0,0,0,0,0,2,2,0,2,1,1,59.8,3808.2,0
5768,6092,1,0,1,0,44,1,0,1,0,0,0,0,2,2,1,1,0,90.65,3974.15,0
5769,2366,0,0,1,1,71,1,2,1,2,2,2,0,2,2,2,1,0,109,7661.8,0
5770,4403,0,0,1,0,37,1,2,0,2,0,2,2,0,0,1,0,1,68.1,2479.25,0
5771,1047,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.4,266.6,0
5772,6068,1,0,1,1,69,1,2,0,0,2,2,2,2,2,2,1,0,81.95,5601.4,0
5773,176,0,0,0,0,35,1,0,0,2,2,2,0,0,0,0,0,2,60.55,1982.6,0
5774,6828,1,0,0,0,5,1,0,0,0,2,0,2,0,2,0,1,0,65.6,339.9,0
5775,2825,1,0,1,1,58,1,2,1,0,0,0,0,2,0,2,0,0,82.5,4828.05,0
5776,2979,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,1,0,82.3,5980.55,0
5777,4286,1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,0,3,68.15,4808.7,0
5778,2145,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.3,20.3,0
5779,1521,0,0,0,0,39,1,0,1,2,0,2,2,2,0,1,1,2,95.55,3692.85,1
5780,1160,1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,1,20.2,1068.15,0
5781,1221,0,0,0,0,27,1,0,1,0,0,2,2,0,2,0,1,2,89.2,2383.6,0
5782,3410,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1
5783,972,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.3,89.3,1
5784,5218,0,0,1,0,18,1,0,1,2,0,0,0,0,0,0,0,2,74.8,1438.05,0
5785,338,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.2,917.45,0
5786,6080,0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,1,84.4,6096.45,0
5787,4735,0,0,0,0,36,1,0,1,0,0,2,2,0,2,0,1,2,87.55,3078.1,1
5788,3355,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2,25.15,99.95,0
5789,1918,0,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,1,19.8,475.2,0
5790,667,0,0,1,1,40,0,1,0,0,2,0,0,2,2,0,1,2,50.85,2036.55,0
5791,5101,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,102.4,6444.05,0
5792,2429,0,1,0,0,15,1,0,1,2,0,2,2,0,2,0,1,3,96.3,1426.75,1
5793,2705,1,0,0,0,14,1,2,0,0,2,0,0,0,0,0,1,1,55.5,767.55,0
5794,790,1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,109.75,7932.5,0
5795,4981,1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,2,106.4,4040.65,0
5796,6013,0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,60,2768.65,0
5797,796,1,0,1,0,19,1,2,1,2,2,0,2,0,0,0,1,1,88.8,1672.35,0
5798,3150,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,85.2,474.8,1
5799,5695,0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,2,35.1,446.1,1
5800,5036,0,0,0,0,17,1,2,1,0,0,2,0,0,0,0,0,0,80.05,1345.65,0
5801,6099,1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,75.55,2425.4,0
5802,2482,0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,49.55,2077.95,0
5803,2895,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.3,416.3,1
5804,1060,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1663.5,0
5805,1146,1,1,1,0,19,1,0,0,2,0,2,0,2,0,0,0,0,66.4,1286.05,0
5806,5542,0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,2,19.6,35.85,1
5807,5961,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,18.8,1094.35,0
5808,1652,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.4,7719.5,0
5809,5742,0,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,3,85.95,514.6,0
5810,6389,0,0,1,1,17,1,2,1,0,0,0,0,0,2,0,1,2,85.45,1451.6,1
5811,4770,1,0,1,0,61,1,2,0,0,2,2,0,2,2,2,0,0,80.9,4932.5,0
5812,2380,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71,71,1
5813,5722,1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,1,111.8,5443.65,0
5814,532,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,1,20.6,330.25,0
5815,1801,1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,85.05,746.5,1
5816,243,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,44.6,122.7,0
5817,3029,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,44.4,44.4,1
5818,2226,1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,1,105.1,6631.85,0
5819,2356,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,115.15,8250,0
5820,1182,1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,59.8,3561.15,0
5821,6363,0,0,1,0,69,1,2,2,1,1,1,1,1,1,1,1,2,26.3,1763.55,0
5822,6397,0,1,0,0,35,1,0,1,0,0,0,0,0,0,0,0,2,70.55,2419,0
5823,6915,0,0,0,0,22,1,0,2,1,1,1,1,1,1,0,1,3,20.05,470.2,0
5824,3756,1,0,1,1,66,1,2,0,0,2,2,0,2,2,2,0,0,79.85,5234.95,0
5825,937,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,1
5826,6653,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,79.35,79.35,1
5827,2193,1,0,1,1,34,1,2,1,0,0,2,0,0,2,0,1,1,90.05,3097,0
5828,270,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1709.1,0
5829,4894,1,0,1,1,31,0,1,0,2,0,2,2,2,2,1,0,2,59.95,1848.8,0
5830,4771,1,0,0,1,30,1,2,2,1,1,1,1,1,1,1,0,0,25.35,723.3,0
5831,6901,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,0,90.8,809.75,1
5832,4242,1,0,1,1,20,1,0,1,0,0,0,0,0,0,0,1,2,70.45,1470.95,1
5833,3485,1,1,1,0,19,0,1,0,0,2,2,0,0,0,0,1,1,34.3,577.15,0
5834,3541,0,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,105.05,6914.95,0
5835,3222,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.3,602.9,0
5836,1966,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,19.15,124.4,0
5837,2050,0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,51.4,96.8,0
5838,6879,1,0,1,1,53,1,2,0,2,0,0,2,0,2,0,0,2,71.85,3827.9,0
5839,1398,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.4,533.05,0
5840,1043,0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2961.4,0
5841,5045,1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,2,45.25,3264.45,1
5842,2053,0,0,0,0,13,1,2,0,2,0,2,0,2,2,0,1,2,78.75,995.35,0
5843,1019,1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2815.25,0
5844,2002,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,70.4,154.8,0
5845,3175,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.8,246.3,1
5846,2338,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,76.1,257.6,0
5847,6571,0,0,0,0,62,1,2,1,0,0,0,0,2,2,1,1,0,94,5757.2,0
5848,6976,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,103.95,7517.7,0
5849,174,1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,19.95,1234.8,0
5850,4891,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,1389.2,1
5851,2873,0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,110.8,3836.3,0
5852,2360,1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,69.1,1474.75,1
5853,6400,1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,6001.45,0
5854,5558,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,48.8,720.1,0
5855,1596,0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,1,50.55,2832.75,0
5856,6918,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,3,44.65,472.25,0
5857,249,0,0,1,1,17,1,2,1,0,0,2,0,2,0,0,0,2,88.25,1460.65,1
5858,5825,0,0,0,0,61,1,0,2,1,1,1,1,1,1,1,0,0,19.45,1336.35,0
5859,1479,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,89.3,6388.65,0
5860,3122,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,70,153.05,1
5861,6745,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,3,19.25,677.9,0
5862,6711,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,70.5,1165.6,0
5863,5617,0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,97.35,2119.5,1
5864,3568,0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,19.65,921.55,0
5865,1785,0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,72,0
5866,5294,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.65,68.35,0
5867,1654,1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,1,19.35,847.25,0
5868,6458,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44,44,0
5869,2368,0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,4295.35,0
5870,381,1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,25.9,135,1
5871,499,1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,0,55.65,1400.55,1
5872,3152,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1
5873,1430,0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,1380.4,0
5874,2049,0,0,0,0,10,1,2,1,0,0,2,0,2,2,0,1,2,100.6,1060.2,1
5875,1568,0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,0,71,4386.2,0
5876,3394,0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,86,86,1
5877,4785,0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,106.95,5785.5,1
5878,6260,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21.2,52.05,0
5879,4650,1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,3,61.05,2018.4,0
5880,2459,1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,29.6,79.45,1
5881,2247,0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,79.95,2727.3,0
5882,1439,0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,19.7,263.65,0
5883,4318,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,20.3,275.4,0
5884,3332,1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,59.9,2816.65,1
5885,167,1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,538.5,0
5886,1157,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,19.75,948.9,0
5887,2997,1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,50.3,846.8,0
5888,6037,0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,2,95.6,4783.5,1
5889,6784,1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,2,50.25,2997.45,0
5890,255,0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,85.35,5897.4,0
5891,3435,1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,2,41.6,470.6,1
5892,1856,1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,51.65,524.5,0
5893,2466,1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,24,269.65,0
5894,5565,1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,100.85,4740,1
5895,5662,0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,59.85,2341.5,0
5896,1113,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1789.65,0
5897,373,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1626.4,0
5898,5851,0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,24.15,800.3,0
5899,6966,1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,75.7,5060.85,0
5900,71,1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,40.2,1448.8,1
5901,4346,1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,0,2,84.5,4254.85,1
5902,4984,0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,3,50.85,466.6,0
5903,1002,1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,91.6,4627.8,0
5904,6577,0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,98.9,6838.6,0
5905,1109,1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,85,85,0
5906,1314,0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,78.95,1101.85,1
5907,47,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.3,44.3,0
5908,3333,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,1
5909,3772,0,0,0,0,52,1,2,1,0,2,0,0,0,0,1,1,3,80.2,4297.6,0
5910,579,1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,60.9,414.1,0
5911,1319,1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,256.6,0
5912,5120,0,1,0,0,47,1,2,1,0,2,2,0,0,0,0,1,0,85.2,3969.35,1
5913,4332,0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,87.15,2274.1,0
5914,2159,1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,2,54.3,1296.8,0
5915,6647,1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,3,19.1,1268.85,0
5916,3648,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,112.75,8192.6,0
5917,3605,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,59.25,0
5918,5986,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.5,1147.85,0
5919,4669,1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,65.55,4361.55,0
5920,6539,0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,78.8,2006.1,0
5921,40,0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,78.2,2078.95,0
5922,4196,1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,105.25,7609.75,0
5923,5666,0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,89.25,487.05,0
5924,1520,1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.65,1218.45,0
5925,1235,1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,68.7,1416.2,0
5926,932,1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,78.65,483.3,0
5927,4280,1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,3,24.75,1234.6,0
5928,1226,0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,19.75,1311.6,0
5929,4090,1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,89.1,5618.3,0
5930,5919,0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,6185.15,0
5931,3,1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,98,1237.85,1
5932,2921,1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,2,94.45,498.1,1
5933,4575,1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,105,294.45,1
5934,6941,0,1,1,0,26,1,2,1,0,2,2,0,0,2,0,1,2,93.85,2381.55,1
5935,2024,1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,59.9,788.35,0
5936,6589,0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,19.95,756.4,0
5937,3805,0,1,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84,613.4,1
5938,6985,1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,108.9,3625.2,0
5939,3283,1,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,3,33.6,550.35,0
5940,6798,1,0,1,1,56,1,0,1,0,2,2,2,0,0,1,1,3,85.85,4793.8,0
5941,2005,0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,34.85,1267.2,0
5942,5108,0,0,1,0,9,0,1,0,0,0,2,0,2,2,0,1,2,48.75,442.2,1
5943,1484,1,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,84.85,84.85,1
5944,4222,1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,56.65,654.85,1
5945,5939,0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,95.3,5567.45,0
5946,4414,0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,73.9,3160.55,1
5947,5603,0,0,1,1,33,1,2,2,1,1,1,1,1,1,2,1,3,24.5,740.3,1
5948,971,1,0,1,0,70,1,0,1,2,2,0,2,0,0,2,0,0,84.6,5706.2,0
5949,6155,0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,44.95,3085.35,0
5950,1967,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,24.7,24.7,0
5951,4083,0,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,1,100.3,3541.4,0
5952,3071,0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,25.45,84.2,0
5953,4852,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.7,50.7,0
5954,5211,1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,1,55,1165.55,0
5955,5069,1,0,1,1,72,1,0,0,2,2,0,2,2,0,2,0,0,68.4,4855.35,0
5956,2530,0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,89.9,2806.9,1
5957,4848,1,1,1,0,18,1,0,1,0,0,0,0,0,2,0,0,2,78.55,1422.65,1
5958,4834,1,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,0,55.05,608.15,0
5959,1871,0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,1,19.8,641.35,0
5960,2039,0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,2,84.45,4959.15,0
5961,1375,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,35.9,35.9,0
5962,2685,1,0,1,0,16,1,0,1,2,2,0,0,0,0,0,0,0,80.75,1321.3,0
